match_id,team,player_name
1082595,Delhi Daredevils,CR Brathwaite
1082595,Delhi Daredevils,PJ Cummins
1082595,Delhi Daredevils,A Mishra
1082595,Delhi Daredevils,S Nadeem
1082595,Delhi Daredevils,Z Khan
1082594,Kings XI Punjab,HM Amla
1082594,Kings XI Punjab,M Vohra
1082594,Kings XI Punjab,WP Saha
1082594,Kings XI Punjab,AR Patel
1082594,Kings XI Punjab,GJ Maxwell
1082594,Kings XI Punjab,DA Miller
1082594,Kings XI Punjab,MP Stoinis
1082594,Kings XI Punjab,Swapnil Singh
1082594,Kings XI Punjab,MM Sharma
1082594,Kings XI Punjab,Sandeep Sharma
1082594,Kings XI Punjab,T Natarajan
1082594,Rising Pune Supergiant,AM Rahane
1082594,Rising Pune Supergiant,MA Agarwal
1082594,Rising Pune Supergiant,SPD Smith
1082594,Rising Pune Supergiant,BA Stokes
1082594,Rising Pune Supergiant,MS Dhoni
1082594,Rising Pune Supergiant,MK Tiwary
1082594,Rising Pune Supergiant,DT Christian
1082594,Rising Pune Supergiant,R Bhatia
1082594,Rising Pune Supergiant,RD Chahar
1082594,Rising Pune Supergiant,Imran Tahir
1082594,Rising Pune Supergiant,AB Dinda
1082598,Kings XI Punjab,M Vohra
1082598,Kings XI Punjab,HM Amla
1082598,Kings XI Punjab,AR Patel
1082598,Kings XI Punjab,GJ Maxwell
1082598,Kings XI Punjab,WP Saha
1082598,Kings XI Punjab,DA Miller
1082598,Kings XI Punjab,MP Stoinis
1082598,Kings XI Punjab,MM Sharma
1082598,Kings XI Punjab,Sandeep Sharma
1082598,Kings XI Punjab,VR Aaron
1082598,Kings XI Punjab,T Natarajan
1082598,Royal Challengers Bangalore,SR Watson
1082598,Royal Challengers Bangalore,Vishnu Vinod
1082598,Royal Challengers Bangalore,AB de Villiers
1082598,Royal Challengers Bangalore,KM Jadhav
1082598,Royal Challengers Bangalore,Mandeep Singh
1082598,Royal Challengers Bangalore,STR Binny
1082598,Royal Challengers Bangalore,P Negi
1082598,Royal Challengers Bangalore,Iqbal Abdulla
1082598,Royal Challengers Bangalore,TS Mills
1082598,Royal Challengers Bangalore,B Stanlake
1082598,Royal Challengers Bangalore,YS Chahal
1082593,Gujarat Lions,JJ Roy
1082593,Gujarat Lions,BB McCullum
1082593,Gujarat Lions,SK Raina
1082593,Gujarat Lions,AJ Finch
1082593,Gujarat Lions,KD Karthik
1082593,Gujarat Lions,DR Smith
1082593,Gujarat Lions,MS Gony
1082593,Gujarat Lions,P Kumar
1082593,Gujarat Lions,SB Jakati
1082593,Gujarat Lions,DS Kulkarni
1082593,Gujarat Lions,S Kaushik
1082593,Kolkata Knight Riders,G Gambhir
1082593,Kolkata Knight Riders,CA Lynn
1082593,Kolkata Knight Riders,RV Uthappa
1082593,Kolkata Knight Riders,MK Pandey
1082593,Kolkata Knight Riders,YK Pathan
1082593,Kolkata Knight Riders,SA Yadav
1082593,Kolkata Knight Riders,CR Woakes
1082593,Kolkata Knight Riders,PP Chawla
1082593,Kolkata Knight Riders,Kuldeep Yadav
1082593,Kolkata Knight Riders,SP Narine
1082593,Kolkata Knight Riders,TA Boult
1082592,Mumbai Indians,PA Patel
1082592,Mumbai Indians,JC Buttler
1082592,Mumbai Indians,RG Sharma
1082592,Mumbai Indians,N Rana
1082592,Mumbai Indians,AT Rayudu
1082592,Mumbai Indians,KH Pandya
1082592,Mumbai Indians,KA Pollard
1082592,Mumbai Indians,HH Pandya
1082592,Mumbai Indians,TG Southee
1082592,Mumbai Indians,MJ McClenaghan
1082592,Mumbai Indians,JJ Bumrah
1082592,Rising Pune Supergiant,AM Rahane
1082592,Rising Pune Supergiant,MA Agarwal
1082592,Rising Pune Supergiant,SPD Smith
1082592,Rising Pune Supergiant,BA Stokes
1082592,Rising Pune Supergiant,MS Dhoni
1082592,Rising Pune Supergiant,MK Tiwary
1082592,Rising Pune Supergiant,R Bhatia
1082592,Rising Pune Supergiant,DL Chahar
1082592,Rising Pune Supergiant,A Zampa
1082592,Rising Pune Supergiant,AB Dinda
1082592,Rising Pune Supergiant,Imran Tahir
